file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lazio,1,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,14.354,14354,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lazio,2,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,9.817,9817,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lazio,3,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,1.035,1035,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lazio,4,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"59,2",59.2,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lazio,5,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"23,2",23.2,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lazio,6,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"15,9",15.9,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lazio,7,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"1,7",1.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Liguria,0,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,5.265,5265,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Liguria,1,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,2.832,2832,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Liguria,2,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,1.155,1155,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Liguria,3,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,585,585,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Liguria,4,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"53,5",53.5,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Liguria,5,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"28,8",28.8,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Liguria,6,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"11,7",11.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Liguria,7,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"6,0",6.0,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lombardia,0,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,41.062,41062,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lombardia,1,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,21.396,21396,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lombardia,2,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,10.273,10273,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lombardia,3,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,4.240,4240,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lombardia,4,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"53,3",53.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lombardia,5,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"27,8",27.8,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lombardia,6,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"13,3",13.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Lombardia,7,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"5,6",5.6,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Marche,0,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,11.996,11996,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Marche,1,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,4.224,4224,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Marche,2,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,2.011,2011,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Marche,3,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,320,320,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Marche,4,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"64,7",64.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Marche,5,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"22,8",22.8,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Marche,6,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"10,8",10.8,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Marche,7,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"1,7",1.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Molise,0,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,950,950,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Molise,1,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,391,391,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Molise,2,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,348,348,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Molise,3,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,37,37,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Molise,4,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"55,0",55.0,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Molise,5,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"22,7",22.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Molise,6,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"20,2",20.2,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Molise,7,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"2,1",2.1,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Piemonte,0,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,23.588,23588,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Piemonte,1,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,12.408,12408,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Piemonte,2,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,7.768,7768,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Piemonte,3,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,1.020,1020,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Piemonte,4,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"52,7",52.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Piemonte,5,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"27,7",27.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Piemonte,6,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"17,3",17.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Piemonte,7,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"2,3",2.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Puglia,0,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,31.373,31373,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Puglia,1,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,20.634,20634,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Puglia,2,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,14.167,14167,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Puglia,3,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,2.126,2126,count,ok
