file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Toscana,1,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,2.076,2076,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Toscana,2,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,166,166,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Toscana,3,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,97.647,97647,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Toscana,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,41.423,41423,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,P.A. Trento,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,12.089,12089,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,P.A. Trento,1,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,52,52,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,P.A. Trento,2,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,7,7,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,P.A. Trento,3,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,8.351,8351,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,P.A. Trento,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,3.679,3679,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Umbria,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,37.700,37700,count,ok
