file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Puglia,4,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"36,2",36.2,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Puglia,5,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,10.692,10692,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Puglia,6,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"3,0",3.0,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Puglia,7,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"92,3",92.3,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sardegna,0,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,160.690,160690,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sardegna,1,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,78.556,78556,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sardegna,2,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"48,9",48.9,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sardegna,3,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,73.543,73543,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sardegna,4,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"45,8",45.8,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sardegna,5,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,5.013,5013,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sardegna,6,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"3,1",3.1,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sardegna,7,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"93,6",93.6,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sicilia,0,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,500.187,500187,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sicilia,1,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,163.146,163146,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sicilia,2,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"32,6",32.6,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sicilia,3,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,149.910,149910,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sicilia,4,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"30,0",30.0,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sicilia,5,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,13.236,13236,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sicilia,6,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"2,6",2.6,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Sicilia,7,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"91,9",91.9,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Toscana,0,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,261.441,261441,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Toscana,1,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,130704,130704,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Toscana,2,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"50,0",50.0,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Toscana,3,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,119081,119081,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Toscana,4,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"45,5",45.5,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Toscana,5,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,11623,11623,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Toscana,6,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"4,4",4.4,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Toscana,7,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"91,1",91.1,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,P.A. Trento,0,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,25.371,25371,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,P.A. Trento,1,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,13.234,13234,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,P.A. Trento,2,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"52,2",52.2,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,P.A. Trento,3,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,12.570,12570,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,P.A. Trento,4,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"49,5",49.5,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,P.A. Trento,5,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,664,664,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,P.A. Trento,6,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"2,6",2.6,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,P.A. Trento,7,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"95,0",95.0,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Umbria,0,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,58192,58192,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Umbria,1,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,26091,26091,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Umbria,2,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"44,8",44.8,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Umbria,3,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,23445,23445,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Umbria,4,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"40,3",40.3,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Umbria,5,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,2646,2646,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Umbria,6,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"4,5",4.5,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Umbria,7,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"89,9",89.9,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Valle d'Aosta,0,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,6.324,6324,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Valle d'Aosta,1,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,3.179,3179,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Valle d'Aosta,2,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"50,3",50.3,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Valle d'Aosta,3,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,2.925,2925,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Valle d'Aosta,4,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"46,3",46.3,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Valle d'Aosta,5,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,254,254,count,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Valle d'Aosta,6,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"4,0",4.0,percent,ok
2025/INAPP_Focus-GOL_9-2025.pdf,INAPP,2025-08-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",24,Valle d'Aosta,7,Occupati alla data di riferimento | Individui di cui: di cui: Quota (%) nuovi | raggiunti Totale con nuovo rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A) % (C) (C/A) % (D) (D/A) % (C/B)% | Regione presa in carico,"92,0",92.0,percent,ok
