regione;anno;trimestre;trimestre_roman;flusso;variabile;valore;file_origine
Sardegna;2021;2;II;cessazioni;media;1.2479110274214429;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;2;II;avviamenti;rapporti;209550.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;2;II;avviamenti;lavoratori;169920.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;2;II;avviamenti;media;1.2332274011299436;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;2;II;cessazioni;rapporti;195033.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;2;II;cessazioni;lavoratori;149452.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;2;II;cessazioni;media;1.3049875545325589;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;2;II;avviamenti;rapporti;186195.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;2;II;avviamenti;lavoratori;155473.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;2;II;avviamenti;media;1.1976034423983586;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;2;II;cessazioni;rapporti;150656.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;2;II;cessazioni;lavoratori;124486.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;2;II;cessazioni;media;1.2102244429092428;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;2;II;avviamenti;rapporti;2955320.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;2;II;avviamenti;lavoratori;2253168.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;2;II;avviamenti;media;1.3116287822301755;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;2;II;cessazioni;rapporti;2589134.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;2;II;cessazioni;lavoratori;1916027.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;2;II;cessazioni;media;1.3513035045957076;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;2;II;avviamenti;rapporti;42418.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;2;II;avviamenti;lavoratori;37078.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;2;II;avviamenti;media;1.144020713091321;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;2;II;cessazioni;rapporti;24327.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;2;II;cessazioni;lavoratori;21023.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;2;II;cessazioni;media;1.1571612043951862;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;2;II;avviamenti;rapporti;32806.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;2;II;avviamenti;lavoratori;27249.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;2;II;avviamenti;media;1.2039340893243788;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;2;II;cessazioni;rapporti;32019.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;2;II;cessazioni;lavoratori;25896.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;2;II;cessazioni;media;1.2364457831325302;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;2;II;avviamenti;rapporti;8393.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;2;II;avviamenti;lavoratori;7299.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;2;II;avviamenti;media;1.1498835456911907;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;2;II;cessazioni;rapporti;5543.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;2;II;cessazioni;lavoratori;4619.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;2;II;cessazioni;media;1.200043299415458;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;2;II;avviamenti;rapporti;210175.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;2;II;avviamenti;lavoratori;182735.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;2;II;avviamenti;media;1.1501628040605247;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;2;II;cessazioni;rapporti;176686.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;2;II;cessazioni;lavoratori;152444.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;2;II;cessazioni;media;1.1590223295111648;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;3;III;avviamenti;rapporti;68406.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;3;III;avviamenti;lavoratori;58256.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;3;III;avviamenti;media;1.1742309804998627;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;3;III;cessazioni;rapporti;67934.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;3;III;cessazioni;lavoratori;59028.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;3;III;cessazioni;media;1.1508775496374601;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;3;III;avviamenti;rapporti;37725.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;3;III;avviamenti;lavoratori;28936.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;3;III;avviamenti;media;1.3037392867016864;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;3;III;cessazioni;rapporti;35480.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;3;III;cessazioni;lavoratori;27213.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;3;III;cessazioni;media;1.3037886304339839;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;3;III;avviamenti;rapporti;60762.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;3;III;avviamenti;lavoratori;51562.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;3;III;avviamenti;media;1.178425972615492;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;3;III;cessazioni;rapporti;49777.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;3;III;cessazioni;lavoratori;43613.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;3;III;cessazioni;media;1.1413340059156674;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;3;III;avviamenti;rapporti;96524.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;3;III;avviamenti;lavoratori;86923.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;3;III;avviamenti;media;1.1104540800478584;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;3;III;cessazioni;rapporti;81513.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;3;III;cessazioni;lavoratori;72454.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;3;III;cessazioni;media;1.1250310541861044;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;3;III;avviamenti;rapporti;236398.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;3;III;avviamenti;lavoratori;187412.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;3;III;avviamenti;media;1.261381341643011;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;3;III;cessazioni;rapporti;219145.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;3;III;cessazioni;lavoratori;171894.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;3;III;cessazioni;media;1.274884521856493;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;3;III;avviamenti;rapporti;258801.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;3;III;avviamenti;lavoratori;221795.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;3;III;avviamenti;media;1.1668477648278817;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;3;III;cessazioni;rapporti;253595.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;3;III;cessazioni;lavoratori;220179.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;3;III;cessazioni;media;1.1517674255946297;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;3;III;avviamenti;rapporti;57353.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;3;III;avviamenti;lavoratori;49746.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;3;III;avviamenti;media;1.1529168174325575;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;3;III;cessazioni;rapporti;53530.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;3;III;cessazioni;lavoratori;47383.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;3;III;cessazioni;media;1.1297300719667391;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;3;III;avviamenti;rapporti;405397.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;3;III;avviamenti;lavoratori;248565.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;3;III;avviamenti;media;1.6309496509967212;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;3;III;cessazioni;rapporti;380679.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;3;III;cessazioni;lavoratori;229910.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;3;III;cessazioni;media;1.6557739985211604;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;3;III;avviamenti;rapporti;64781.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;3;III;avviamenti;lavoratori;56623.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;3;III;avviamenti;media;1.1440757289440686;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;3;III;cessazioni;rapporti;67870.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;3;III;cessazioni;lavoratori;60194.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;3;III;cessazioni;media;1.127521015383593;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;3;III;avviamenti;rapporti;464907.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;3;III;avviamenti;lavoratori;383023.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;3;III;avviamenti;media;1.2137835064735016;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;3;III;cessazioni;rapporti;402549.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;3;III;cessazioni;lavoratori;332283.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;3;III;cessazioni;media;1.2114643240851923;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;3;III;avviamenti;rapporti;75432.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;3;III;avviamenti;lavoratori;63319.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;3;III;avviamenti;media;1.1913011892165069;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;3;III;cessazioni;rapporti;79440.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;3;III;cessazioni;lavoratori;68297.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;3;III;cessazioni;media;1.163155043413327;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;3;III;avviamenti;rapporti;13840.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;3;III;avviamenti;lavoratori;11428.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;3;III;avviamenti;media;1.2110605530276515;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;3;III;cessazioni;rapporti;12942.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;3;III;cessazioni;lavoratori;10846.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;3;III;cessazioni;media;1.1932509680988383;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;3;III;avviamenti;rapporti;738.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;3;III;avviamenti;lavoratori;699.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;3;III;avviamenti;media;1.055793991416309;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;3;III;cessazioni;rapporti;977.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;3;III;cessazioni;lavoratori;934.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2021;3;III;cessazioni;media;1.0460385438972162;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;3;III;avviamenti;rapporti;170138.0;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;3;III;avviamenti;lavoratori;148431.0;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;3;III;avviamenti;media;1.1462430354845012;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;3;III;cessazioni;rapporti;141078.0;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;3;III;cessazioni;lavoratori;123981.0;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2021;3;III;cessazioni;media;1.1379001621216154;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;3;III;avviamenti;rapporti;313320.0;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;3;III;avviamenti;lavoratori;221121.0;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;3;III;avviamenti;media;1.4169617539718073;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;3;III;cessazioni;rapporti;300857.0;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;3;III;cessazioni;lavoratori;215751.0;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2021;3;III;cessazioni;media;1.3944639885794272;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;3;III;avviamenti;rapporti;88526.0;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;3;III;avviamenti;lavoratori;75903.0;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;3;III;avviamenti;media;1.1663043621464237;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;3;III;cessazioni;rapporti;99132.0;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;3;III;cessazioni;lavoratori;86264.0;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2021;3;III;cessazioni;media;1.1491699897987573;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;3;III;avviamenti;rapporti;233890.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;3;III;avviamenti;lavoratori;189461.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;3;III;avviamenti;media;1.2345020875008577;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;3;III;cessazioni;rapporti;205291.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;3;III;cessazioni;lavoratori;164129.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2021;3;III;cessazioni;media;1.2507905367119765;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;3;III;avviamenti;rapporti;187566.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;3;III;avviamenti;lavoratori;158595.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;3;III;avviamenti;media;1.182672845928308;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;3;III;cessazioni;rapporti;179826.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;3;III;cessazioni;lavoratori;154452.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2021;3;III;cessazioni;media;1.16428404941341;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;3;III;avviamenti;rapporti;3166605.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;3;III;avviamenti;lavoratori;2477947.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;3;III;avviamenti;media;1.2779147415178775;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;3;III;cessazioni;rapporti;2940079.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;3;III;cessazioni;lavoratori;2311305.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2021;3;III;cessazioni;media;1.272042850251265;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;3;III;avviamenti;rapporti;52368.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;3;III;avviamenti;lavoratori;46049.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;3;III;avviamenti;media;1.1372233924732351;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;3;III;cessazioni;rapporti;50821.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;3;III;cessazioni;lavoratori;45625.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2021;3;III;cessazioni;media;1.1138849315068493;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;3;III;avviamenti;rapporti;40276.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;3;III;avviamenti;lavoratori;33823.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;3;III;avviamenti;media;1.19078733406262;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;3;III;cessazioni;rapporti;33829.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;3;III;cessazioni;lavoratori;28578.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2021;3;III;cessazioni;media;1.1837427391699908;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;3;III;avviamenti;rapporti;9023.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;3;III;avviamenti;lavoratori;7673.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;3;III;avviamenti;media;1.175941613449759;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;3;III;cessazioni;rapporti;9817.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;3;III;cessazioni;lavoratori;8673.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2021;3;III;cessazioni;media;1.1319036089011876;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;3;III;avviamenti;rapporti;230434.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;3;III;avviamenti;lavoratori;202282.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;3;III;avviamenti;media;1.1391720469443647;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;3;III;cessazioni;rapporti;213997.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;3;III;cessazioni;lavoratori;190189.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2021;3;III;cessazioni;media;1.1251807412626387;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;4;IV;avviamenti;rapporti;57845.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;4;IV;avviamenti;lavoratori;47013.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;4;IV;avviamenti;media;1.2304043562418905;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;4;IV;cessazioni;rapporti;72153.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;4;IV;cessazioni;lavoratori;60500.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2021;4;IV;cessazioni;media;1.1926115702479338;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;4;IV;avviamenti;rapporti;29511.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;4;IV;avviamenti;lavoratori;22403.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;4;IV;avviamenti;media;1.3172789358568049;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;4;IV;cessazioni;rapporti;50388.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;4;IV;cessazioni;lavoratori;39720.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2021;4;IV;cessazioni;media;1.2685800604229607;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;4;IV;avviamenti;rapporti;49984.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;4;IV;avviamenti;lavoratori;45072.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;4;IV;avviamenti;media;1.108981185658502;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;4;IV;cessazioni;rapporti;65761.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;4;IV;cessazioni;lavoratori;57298.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2021;4;IV;cessazioni;media;1.147701490453419;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;4;IV;avviamenti;rapporti;86564.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;4;IV;avviamenti;lavoratori;69827.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;4;IV;avviamenti;media;1.2396923826027182;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;4;IV;cessazioni;rapporti;135346.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;4;IV;cessazioni;lavoratori;117961.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2021;4;IV;cessazioni;media;1.1473792185552851;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;4;IV;avviamenti;rapporti;221453.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;4;IV;avviamenti;lavoratori;170242.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;4;IV;avviamenti;media;1.3008129603740557;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;4;IV;cessazioni;rapporti;271187.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;4;IV;cessazioni;lavoratori;218791.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2021;4;IV;cessazioni;media;1.2394796860931208;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;4;IV;avviamenti;rapporti;224231.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;4;IV;avviamenti;lavoratori;177712.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;4;IV;avviamenti;media;1.2617662285045468;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;4;IV;cessazioni;rapporti;285425.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;4;IV;cessazioni;lavoratori;233525.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2021;4;IV;cessazioni;media;1.2222460122042609;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;4;IV;avviamenti;rapporti;50198.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;4;IV;avviamenti;lavoratori;41709.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;4;IV;avviamenti;media;1.2035292143182525;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;4;IV;cessazioni;rapporti;59357.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;4;IV;cessazioni;lavoratori;51377.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2021;4;IV;cessazioni;media;1.1553224205383732;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;4;IV;avviamenti;rapporti;457572.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;4;IV;avviamenti;lavoratori;247712.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;4;IV;avviamenti;media;1.8471935150497352;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;4;IV;cessazioni;rapporti;480726.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;4;IV;cessazioni;lavoratori;268001.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2021;4;IV;cessazioni;media;1.79374703825732;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;4;IV;avviamenti;rapporti;60696.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;4;IV;avviamenti;lavoratori;51837.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;4;IV;avviamenti;media;1.1709010938132993;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;4;IV;cessazioni;rapporti;65854.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;4;IV;cessazioni;lavoratori;58143.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2021;4;IV;cessazioni;media;1.132621295770772;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;4;IV;avviamenti;rapporti;475334.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;4;IV;avviamenti;lavoratori;366616.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;4;IV;avviamenti;media;1.2965446134374932;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;4;IV;cessazioni;rapporti;492819.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;4;IV;cessazioni;lavoratori;385456.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2021;4;IV;cessazioni;media;1.278535033830061;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;4;IV;avviamenti;rapporti;63857.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;4;IV;avviamenti;lavoratori;52598.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;4;IV;avviamenti;media;1.214057568728849;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;4;IV;cessazioni;rapporti;74234.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;4;IV;cessazioni;lavoratori;62982.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2021;4;IV;cessazioni;media;1.1786542186656506;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;4;IV;avviamenti;rapporti;10484.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2021;4;IV;avviamenti;lavoratori;8894.0;Allegato-III-Trimestre-CO-2025.xlsx
