regione;anno;trimestre;trimestre_roman;flusso;rapporti;lavoratori;media;file_origine
Basilicata;2022;1;I;avviamenti;41171.0;31934.0;1.2892528339700633;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2022;1;I;cessazioni;21325.0;16726.0;1.274961138347483;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2022;1;I;avviamenti;34518.0;30793.0;1.1209690514077875;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2022;1;I;cessazioni;35484.0;32040.0;1.10749063670412;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2022;1;I;avviamenti;84768.0;70180.0;1.2078654887432316;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2022;1;I;cessazioni;55759.0;44532.0;1.2521108416419653;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2022;1;I;avviamenti;233323.0;190262.0;1.2263247521838307;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2022;1;I;cessazioni;159811.0;125156.0;1.2768944357441911;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2022;1;I;avviamenti;269595.0;218146.0;1.23584663482255;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2022;1;I;cessazioni;183961.0;145602.0;1.2634510514965454;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2022;1;I;avviamenti;53916.0;46367.0;1.1628097569392024;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2022;1;I;cessazioni;39586.0;33569.0;1.179242753731121;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2022;1;I;avviamenti;440424.0;250271.0;1.7597883893859056;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2022;1;I;cessazioni;371630.0;196165.0;1.8944765885861392;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2022;1;I;avviamenti;62562.0;53316.0;1.1734188611298673;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2022;1;I;cessazioni;49766.0;41906.0;1.1875626401947215;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2022;1;I;avviamenti;483376.0;384965.0;1.255636226669957;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2022;1;I;cessazioni;379411.0;298107.0;1.2727342866822986;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2022;1;I;avviamenti;70354.0;58804.0;1.19641520984967;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2022;1;I;cessazioni;49733.0;40981.0;1.2135623825675312;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2022;1;I;avviamenti;11534.0;9852.0;1.1707267559886319;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2022;1;I;cessazioni;7630.0;6417.0;1.189029141343307;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2022;1;I;avviamenti;822.0;768.0;1.0703125;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2022;1;I;cessazioni;679.0;626.0;1.084664536741214;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2022;1;I;avviamenti;159658.0;135234.0;1.1806054690388512;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2022;1;I;cessazioni;119819.0;101394.0;1.181716866875752;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2022;1;I;avviamenti;272695.0;198913.0;1.3709259827160618;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2022;1;I;cessazioni;178770.0;127032.0;1.4072832042320045;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2022;1;I;avviamenti;65428.0;53422.0;1.224738871625922;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2022;1;I;cessazioni;49257.0;39250.0;1.2549554140127388;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2022;1;I;avviamenti;224526.0;183720.0;1.2221097322011758;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2022;1;I;cessazioni;138728.0;106285.0;1.3052453309498047;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2022;1;I;avviamenti;188023.0;154209.0;1.2192738426421286;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2022;1;I;cessazioni;136638.0;109424.0;1.2487022956572598;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2022;1;I;avviamenti;3050295.0;2327475.0;1.3105597267425;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2022;1;I;cessazioni;2254953.0;1666653.0;1.3529828944597346;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2022;1;I;avviamenti;31949.0;26788.0;1.192660892937136;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2022;1;I;cessazioni;35004.0;28925.0;1.2101642178046672;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2022;1;I;avviamenti;39145.0;32318.0;1.2112445077046847;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2022;1;I;cessazioni;28452.0;23155.0;1.2287626862448715;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2022;1;I;avviamenti;6137.0;5025.0;1.2212935323383085;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2022;1;I;cessazioni;6766.0;5671.0;1.1930876388643978;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2022;1;I;avviamenti;216943.0;185468.0;1.1697058252636574;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2022;1;I;cessazioni;163859.0;138839.0;1.1802087309761666;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2022;2;II;avviamenti;74990.0;61431.0;1.2207191808695936;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2022;2;II;cessazioni;61451.0;49041.0;1.2530535674231764;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2022;2;II;avviamenti;46274.0;34241.0;1.351420811308081;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2022;2;II;cessazioni;43369.0;30545.0;1.419839580946145;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2022;2;II;avviamenti;52527.0;47007.0;1.1174293190375901;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2022;2;II;cessazioni;36857.0;33321.0;1.1061192641277273;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2022;2;II;avviamenti;93971.0;78852.0;1.191738953989753;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2022;2;II;cessazioni;73031.0;55911.0;1.3062009264724295;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2022;2;II;avviamenti;257806.0;195120.0;1.3212689626896268;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2022;2;II;cessazioni;237205.0;170348.0;1.3924730551576772;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2022;2;II;avviamenti;297099.0;232205.0;1.2794685730281432;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2022;2;II;cessazioni;255153.0;198309.0;1.2866435713961546;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2022;2;II;avviamenti;58574.0;49111.0;1.1926859563030685;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2022;2;II;cessazioni;54161.0;44200.0;1.2253619909502262;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2022;2;II;avviamenti;494148.0;262156.0;1.8849387387662309;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2022;2;II;cessazioni;492369.0;257536.0;1.9118453342445327;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2022;2;II;avviamenti;85220.0;70490.0;1.2089658107532983;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2022;2;II;cessazioni;68352.0;55726.0;1.2265728744212756;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2022;2;II;avviamenti;494931.0;375814.0;1.3169573246339945;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2022;2;II;cessazioni;494402.0;373116.0;1.3250624470674;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2022;2;II;avviamenti;88285.0;71511.0;1.2345653116303785;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2022;2;II;cessazioni;74620.0;59324.0;1.2578383116445284;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2022;2;II;avviamenti;13135.0;10715.0;1.2258516098926737;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2022;2;II;cessazioni;11974.0;9518.0;1.2580374028157175;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2022;2;II;avviamenti;1111.0;991.0;1.1210898082744702;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2022;2;II;cessazioni;986.0;868.0;1.1359447004608294;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2022;2;II;avviamenti;154061.0;129446.0;1.1901565131406147;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2022;2;II;cessazioni;162680.0;135443.0;1.2010956638585975;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2022;2;II;avviamenti;328529.0;228646.0;1.4368456041216553;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2022;2;II;cessazioni;279241.0;190031.0;1.4694497213612516;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2022;2;II;avviamenti;117084.0;97032.0;1.206653475142221;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2022;2;II;cessazioni;79250.0;61645.0;1.2855868278043636;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2022;2;II;avviamenti;246421.0;191849.0;1.2844528770022257;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2022;2;II;cessazioni;227517.0;170271.0;1.3362052257871275;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2022;2;II;avviamenti;230832.0;183752.0;1.2562148983412424;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2022;2;II;cessazioni;190155.0;146897.0;1.2944784440798656;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2022;2;II;avviamenti;3480207.0;2547243.0;1.366264231563302;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2022;2;II;cessazioni;3143497.0;2236311.0;1.4056618243169219;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2022;2;II;avviamenti;45541.0;39430.0;1.154983515090033;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2022;2;II;cessazioni;32426.0;27562.0;1.1764748566867427;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2022;2;II;avviamenti;39419.0;31724.0;1.2425608372210315;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2022;2;II;cessazioni;38612.0;30410.0;1.2697139098980599;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2022;2;II;avviamenti;9999.0;8362.0;1.1957665630232002;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2022;2;II;cessazioni;10540.0;8888.0;1.1858685868586858;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2022;2;II;avviamenti;250250.0;207785.0;1.204369901580961;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2022;2;II;cessazioni;219146.0;178602.0;1.2270075363097839;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2022;3;III;avviamenti;66220.0;56693.0;1.1680454377083591;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2022;3;III;cessazioni;70862.0;61715.0;1.1482135623430285;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2022;3;III;avviamenti;34980.0;26751.0;1.3076146686105192;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2022;3;III;cessazioni;34849.0;27185.0;1.2819201765679602;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2022;3;III;avviamenti;60770.0;51341.0;1.1836543892795233;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2022;3;III;cessazioni;53813.0;47094.0;1.142672102603304;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2022;3;III;avviamenti;92251.0;82886.0;1.112986511594238;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2022;3;III;cessazioni;83876.0;75036.0;1.1178101178101179;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2022;3;III;avviamenti;238313.0;185537.0;1.2844500018864162;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2022;3;III;cessazioni;229346.0;178234.0;1.2867690788513977;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2022;3;III;avviamenti;258344.0;221107.0;1.1684116739858983;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2022;3;III;cessazioni;272161.0;235642.0;1.1549766170716596;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2022;3;III;avviamenti;58530.0;50876.0;1.1504442173126819;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2022;3;III;cessazioni;58594.0;51990.0;1.127024427774572;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2022;3;III;avviamenti;448353.0;259519.0;1.7276307322392581;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2022;3;III;cessazioni;430989.0;248931.0;1.7313592923340202;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2022;3;III;avviamenti;65951.0;57691.0;1.1431765786691166;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2022;3;III;cessazioni;73446.0;65217.0;1.1261787570725423;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2022;3;III;avviamenti;494847.0;403769.0;1.225569570719892;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2022;3;III;cessazioni;447056.0;364833.0;1.2253716083797244;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2022;3;III;avviamenti;75847.0;63610.0;1.1923754126709636;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2022;3;III;cessazioni;85440.0;73347.0;1.1648738189701011;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2022;3;III;avviamenti;13744.0;11411.0;1.2044518447112436;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2022;3;III;cessazioni;13737.0;11658.0;1.178332475553268;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2022;3;III;avviamenti;797.0;711.0;1.120956399437412;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2022;3;III;cessazioni;1037.0;953.0;1.0881427072402938;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2022;3;III;avviamenti;175652.0;154957.0;1.1335531792690876;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2022;3;III;cessazioni;148938.0;132831.0;1.1212593445807078;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2022;3;III;avviamenti;296148.0;213132.0;1.3895050954338157;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2022;3;III;cessazioni;303216.0;220729.0;1.3737025945843093;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2022;3;III;avviamenti;81797.0;70454.0;1.1609986657961222;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2022;3;III;cessazioni;103746.0;90823.0;1.1422877464959316;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2022;3;III;avviamenti;217935.0;176796.0;1.2326919161066991;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2022;3;III;cessazioni;212116.0;172277.0;1.2312496734909477;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2022;3;III;avviamenti;187003.0;157872.0;1.1845229046316004;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2022;3;III;cessazioni;192890.0;165682.0;1.1642182011322895;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2022;3;III;avviamenti;3199261.0;2478662.0;1.2907209615510304;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2022;3;III;cessazioni;3147845.0;2463708.0;1.277685910830342;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2022;3;III;avviamenti;52971.0;46581.0;1.1371803954402009;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2022;3;III;cessazioni;54053.0;48758.0;1.1085975634767629;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2022;3;III;avviamenti;39230.0;32776.0;1.1969123749084696;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2022;3;III;cessazioni;34773.0;29534.0;1.1773887722624772;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2022;3;III;avviamenti;8847.0;7716.0;1.1465785381026439;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2022;3;III;cessazioni;10385.0;9331.0;1.1129568106312293;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2022;3;III;avviamenti;230731.0;201443.0;1.1453910039068123;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2022;3;III;cessazioni;232522.0;206185.0;1.1277348012707036;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2022;4;IV;avviamenti;54412.0;43543.0;1.249615322784374;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2022;4;IV;cessazioni;71786.0;59270.0;1.211169225577864;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2022;4;IV;avviamenti;28660.0;21211.0;1.3511857055301495;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2022;4;IV;cessazioni;49896.0;38613.0;1.2922072877010333;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2022;4;IV;avviamenti;47420.0;43685.0;1.0854984548472015;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2022;4;IV;cessazioni;61781.0;55393.0;1.1153214305056596;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2022;4;IV;avviamenti;76880.0;61965.0;1.2407003953844913;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2022;4;IV;cessazioni;129137.0;111037.0;1.1630087268207894;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2022;4;IV;avviamenti;217903.0;163020.0;1.3366642129800024;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2022;4;IV;cessazioni;277352.0;220007.0;1.2606507974746257;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2022;4;IV;avviamenti;216760.0;165721.0;1.307981486956994;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2022;4;IV;cessazioni;286163.0;226324.0;1.2643952917056962;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2022;4;IV;avviamenti;49400.0;40017.0;1.2344753479771098;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2022;4;IV;cessazioni;61392.0;51980.0;1.1810696421700655;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2022;4;IV;avviamenti;542167.0;251880.0;2.152481340320788;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2022;4;IV;cessazioni;568707.0;272559.0;2.0865463991282622;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2022;4;IV;avviamenti;60350.0;50129.0;1.2038939535997129;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2022;4;IV;cessazioni;69696.0;59807.0;1.165348537796579;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2022;4;IV;avviamenti;470407.0;351694.0;1.3375462760240435;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2022;4;IV;cessazioni;508313.0;386130.0;1.3164296998420222;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2022;4;IV;avviamenti;60667.0;48798.0;1.2432271814418623;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2022;4;IV;cessazioni;74702.0;61707.0;1.2105919911841445;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2022;4;IV;avviamenti;10385.0;8635.0;1.2026635784597568;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2022;4;IV;cessazioni;14368.0;12174.0;1.180220141284705;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2022;4;IV;avviamenti;962.0;805.0;1.1950310559006212;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2022;4;IV;cessazioni;1262.0;1076.0;1.1728624535315986;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2022;4;IV;avviamenti;152238.0;124133.0;1.2264103824124124;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2022;4;IV;cessazioni;179015.0;148934.0;1.2019753716411297;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2022;4;IV;avviamenti;233573.0;164057.0;1.4237307764984122;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2022;4;IV;cessazioni;347620.0;244951.0;1.4191409710513532;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2022;4;IV;avviamenti;67734.0;51337.0;1.3193992636889573;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2022;4;IV;cessazioni;91471.0;74587.0;1.2263665249976536;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2022;4;IV;avviamenti;194278.0;149937.0;1.2957308736335929;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2022;4;IV;cessazioni;285380.0;234690.0;1.2159870467425113;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2022;4;IV;avviamenti;165431.0;127727.0;1.2951920893781268;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2022;4;IV;cessazioni;215716.0;174393.0;1.2369533180804275;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2022;4;IV;avviamenti;2931456.0;2049000.0;1.4306764275256223;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2022;4;IV;cessazioni;3622240.0;2643120.0;1.3704409939768152;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2022;4;IV;avviamenti;40103.0;34858.0;1.1504676114521775;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2022;4;IV;cessazioni;43368.0;38187.0;1.1356744441825752;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2022;4;IV;avviamenti;33157.0;25696.0;1.2903564757160648;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2022;4;IV;cessazioni;44539.0;36075.0;1.2346223146223145;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2022;4;IV;avviamenti;11821.0;10272.0;1.1507982866043613;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2022;4;IV;cessazioni;7475.0;6326.0;1.1816313626304142;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2022;4;IV;avviamenti;196748.0;161199.0;1.220528663329177;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2022;4;IV;cessazioni;233101.0;196479.0;1.1863914209661084;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2023;1;I;avviamenti;60085.0;50459.0;1.1907687429398126;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2023;1;I;cessazioni;40635.0;32830.0;1.2377398720682302;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2023;1;I;avviamenti;42650.0;32737.0;1.302807221187036;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2023;1;I;cessazioni;21194.0;15881.0;1.3345507209873433;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2023;1;I;avviamenti;34273.0;31324.0;1.094145064487294;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2023;1;I;cessazioni;33454.0;30728.0;1.088713876594637;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2023;1;I;avviamenti;86062.0;70428.0;1.2219855739194638;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2023;1;I;cessazioni;51502.0;39691.0;1.297573757274949;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2023;1;I;avviamenti;247642.0;194845.0;1.2709692319536041;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2023;1;I;cessazioni;166836.0;120915.0;1.3797791837241038;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2023;1;I;avviamenti;275831.0;219972.0;1.2539368646918698;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2023;1;I;cessazioni;179473.0;136202.0;1.3176972437996506;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2023;1;I;avviamenti;57684.0;49097.0;1.1748986699798358;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2023;1;I;cessazioni;38398.0;31367.0;1.2241527720215513;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2023;1;I;avviamenti;483089.0;255385.0;1.8916107054055642;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2023;1;I;cessazioni;405281.0;190660.0;2.125673974614497;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2023;1;I;avviamenti;65343.0;55432.0;1.178795641506711;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2023;1;I;cessazioni;49506.0;41180.0;1.2021855269548325;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2023;1;I;avviamenti;494347.0;382955.0;1.2908749069734042;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2023;1;I;cessazioni;381798.0;285819.0;1.335803428043622;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2023;1;I;avviamenti;67882.0;57497.0;1.1806181192062195;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2023;1;I;cessazioni;44946.0;37169.0;1.2092335010358095;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2023;1;I;avviamenti;11516.0;9859.0;1.168069783953748;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2023;1;I;cessazioni;7489.0;6184.0;1.2110284605433377;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2023;1;I;avviamenti;827.0;757.0;1.0924702774108321;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2023;1;I;cessazioni;696.0;636.0;1.0943396226415094;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2023;1;I;avviamenti;159723.0;134818.0;1.184730525597472;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2023;1;I;cessazioni;117643.0;97381.0;1.2080693359074153;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2023;1;I;avviamenti;278022.0;201626.0;1.3788995466854472;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2023;1;I;cessazioni;174227.0;119965.0;1.4523152586170966;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2023;1;I;avviamenti;67771.0;53030.0;1.2779747312841787;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2023;1;I;cessazioni;49946.0;36836.0;1.3559018351612553;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2023;1;I;avviamenti;225241.0;179580.0;1.2542655084085088;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2023;1;I;cessazioni;138543.0;100201.0;1.382650871747787;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2023;1;I;avviamenti;197810.0;159728.0;1.2384178102774717;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2023;1;I;cessazioni;135537.0;104440.0;1.2977499042512448;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2023;1;I;avviamenti;3154172.0;2342917.0;1.3462585315655655;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2023;1;I;cessazioni;2264238.0;1581948.0;1.4312973624923195;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2023;1;I;avviamenti;29290.0;25177.0;1.163363387218493;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2023;1;I;cessazioni;30929.0;26918.0;1.1490080986700348;Allegato-III-Trimestre-CO-2025.xlsx
